station_group_id,name,country,region,dataset,latitude,longitude,elevation_m,climate_count,_country_key,_name_key,_lat_key,_lon_key
arg|gualeguaychu.ap|-33.0100|-58.6130,Gualeguaychu.AP,ARG,ER,Custom-874970,-33.01,-58.613,22.9,1,arg,gualeguaychu.ap,-33.01,-58.613
arg|gualeguaychu.ap|-33.0125|-58.6108,Gualeguaychu.AP,ARG,ER,SRC-TMYx,-33.0125,-58.6108,22.9,4,arg,gualeguaychu.ap,-33.0125,-58.6108
arg|ituzaingo|-27.5830|-56.6670,Ituzaingo,ARG,CN,SRC-TMYx,-27.583,-56.667,72.0,2,arg,ituzaingo,-27.583,-56.667
arg|jachal|-30.2500|-68.7500,Jachal,ARG,SJ,SRC-TMYx,-30.25,-68.75,1165.0,4,arg,jachal,-30.25,-68.75
arg|jose.de.san.martin.ap|-44.0500|-70.4330,Jose.de.San.Martin.AP,ARG,CH,SRC-TMYx,-44.05,-70.433,720.0,1,arg,jose.de.san.martin.ap,-44.05,-70.433
arg|jujuy-guzman.intl.ap|-24.3930|-65.0980,Jujuy-Guzman.Intl.AP,ARG,JY,Custom-870460,-24.393,-65.098,920.2,1,arg,jujuy-guzman.intl.ap,-24.393,-65.098
arg|jujuy-guzman.intl.ap|-24.3839|-65.0956,Jujuy-Guzman.Intl.AP,ARG,JY,SRC-TMYx,-24.3839,-65.0956,920.2,4,arg,jujuy-guzman.intl.ap,-24.3839,-65.0956
arg|junin.ap|-34.5460|-60.9310,Junin.AP,ARG,BA,Custom-875480,-34.546,-60.931,79.9,1,arg,junin.ap,-34.546,-60.931
arg|junin.ap|-34.5525|-60.9314,Junin.AP,ARG,BA,SRC-TMYx,-34.5525,-60.9314,79.9,4,arg,junin.ap,-34.5525,-60.9314
arg|la plata ap|-34.9720|-57.8950,La Plata AP,ARG,Buenos Aires,ArgTMY,-34.972,-57.895,21.9,1,arg,la plata ap,-34.972,-57.895
arg|la.plata.ap|-34.9720|-57.8950,La.Plata.AP,ARG,BA,Custom-875930,-34.972,-57.895,21.9,1,arg,la.plata.ap,-34.972,-57.895
arg|la.plata.ap|-34.9661|-57.8961,La.Plata.AP,ARG,BA,SRC-TMYx,-34.9661,-57.8961,21.9,4,arg,la.plata.ap,-34.9661,-57.8961
arg|la.quiaca.obs|-22.1510|-65.5780,La.Quiaca.Obs,ARG,JY,Custom-870070,-22.151,-65.578,3479.0,1,arg,la.quiaca.obs,-22.151,-65.578
arg|la.quiaca.obs|-22.1033|-65.6008,La.Quiaca.Obs,ARG,JY,SRC-TMYx,-22.1033,-65.6008,3479.0,4,arg,la.quiaca.obs,-22.1033,-65.6008
arg|la.rioja-almonacid.ap|-29.3820|-66.7960,La.Rioja-Almonacid.AP,ARG,LR,Custom-872170,-29.382,-66.796,437.7,1,arg,la.rioja-almonacid.ap,-29.382,-66.796
arg|la.rioja-almonacid.ap|-29.3820|-66.7930,La.Rioja-Almonacid.AP,ARG,LR,SRC-TMYx,-29.382,-66.793,437.7,4,arg,la.rioja-almonacid.ap,-29.382,-66.793
arg|laboulaye.ap|-34.1350|-63.3620,Laboulaye.AP,ARG,CB,Custom-875340,-34.135,-63.362,136.9,1,arg,laboulaye.ap,-34.135,-63.362
arg|laboulaye.ap|-34.1278|-63.3675,Laboulaye.AP,ARG,CB,SRC-TMYx,-34.1278,-63.3675,136.9,4,arg,laboulaye.ap,-34.1278,-63.3675
arg|las.flores.ap|-36.0670|-59.1000,Las.Flores.AP,ARG,BA,"Custom-875630, SRC-TMYx",-36.067,-59.1,38.0,5,arg,las.flores.ap,-36.067,-59.1
arg|las.lomitas-rodriguez.ap|-24.7210|-60.5490,Las.Lomitas-Rodriguez.AP,ARG,FM,"Custom-870780, SRC-TMYx",-24.721,-60.549,129.8,5,arg,las.lomitas-rodriguez.ap,-24.721,-60.549
arg|lopez.juarez|-37.5330|-59.5670,Lopez.Juarez,ARG,BA,SRC-TMYx,-37.533,-59.567,232.0,1,arg,lopez.juarez,-37.533,-59.567
arg|malargue-salomon.ap|-35.4940|-69.5740,Malargue-Salomon.AP,ARG,MZ,Custom-875060,-35.494,-69.574,1430.1,1,arg,malargue-salomon.ap,-35.494,-69.574
arg|malargue-salomon.ap|-35.4814|-69.5833,Malargue-Salomon.AP,ARG,MZ,SRC-TMYx,-35.4814,-69.5833,1430.1,4,arg,malargue-salomon.ap,-35.4814,-69.5833
arg|maquinchao.ap|-41.2500|-68.7330,Maquinchao.AP,ARG,RN,"Custom-877740, SRC-TMYx",-41.25,-68.733,888.0,5,arg,maquinchao.ap,-41.25,-68.733
arg|mar.del.plata-piazzolla.intl.ap|-37.9340|-57.5730,Mar.Del.Plata-Piazzolla.Intl.AP,ARG,BA,Custom-876920,-37.934,-57.573,21.6,1,arg,mar.del.plata-piazzolla.intl.ap,-37.934,-57.573
arg|mar.del.plata-piazzolla.intl.ap|-37.9322|-57.5814,Mar.Del.Plata-Piazzolla.Intl.AP,ARG,BA,SRC-TMYx,-37.9322,-57.5814,21.6,4,arg,mar.del.plata-piazzolla.intl.ap,-37.9322,-57.5814
arg|marcos.juarez.ap|-32.6840|-62.1580,Marcos.Juarez.AP,ARG,CB,Custom-874670,-32.684,-62.158,110.0,1,arg,marcos.juarez.ap,-32.684,-62.158
arg|marcos.juarez.ap|-32.6797|-62.1506,Marcos.Juarez.AP,ARG,CB,SRC-TMYx,-32.6797,-62.1506,110.0,4,arg,marcos.juarez.ap,-32.6797,-62.1506
arg|mariano.moreno.aafb|-34.5670|-58.7830,Mariano.Moreno.AAFB,ARG,BA,SRC-TMYx,-34.567,-58.783,28.0,1,arg,mariano.moreno.aafb,-34.567,-58.783
arg|mazaruca|-33.5830|-59.2670,Mazaruca,ARG,ER,SRC-TMYx,-33.583,-59.267,4.0,1,arg,mazaruca,-33.583,-59.267
arg|mendoza-el.plumerillo.intl.ap|-32.8320|-68.7930,Mendoza-El.Plumerillo.Intl.AP,ARG,MZ,Custom-874180,-32.832,-68.793,704.1,1,arg,mendoza-el.plumerillo.intl.ap,-32.832,-68.793
arg|mendoza-el.plumerillo.intl.ap|-32.8439|-68.7964,Mendoza-El.Plumerillo.Intl.AP,ARG,MZ,SRC-TMYx,-32.8439,-68.7964,704.1,4,arg,mendoza-el.plumerillo.intl.ap,-32.8439,-68.7964
arg|mendoza.obs|-32.8830|-68.8500,Mendoza.Obs,ARG,MZ,SRC-TMYx,-32.883,-68.85,827.0,4,arg,mendoza.obs,-32.883,-68.85
arg|monte caseros ap|-30.2700|-57.6500,Monte Caseros AP,ARG,Corrientes,ArgTMY,-30.27,-57.65,54.0,1,arg,monte caseros ap,-30.27,-57.65
arg|monte.caseros.ap|-30.2720|-57.6400,Monte.Caseros.AP,ARG,CN,Custom-873930,-30.272,-57.64,53.0,1,arg,monte.caseros.ap,-30.272,-57.64
arg|monte.caseros.ap|-30.2617|-57.6389,Monte.Caseros.AP,ARG,CN,SRC-TMYx,-30.2617,-57.6389,53.0,4,arg,monte.caseros.ap,-30.2617,-57.6389
arg|moron.ap|-34.6830|-58.6500,Moron.AP,ARG,BA,SRC-TMYx,-34.683,-58.65,30.0,1,arg,moron.ap,-34.683,-58.65
arg|necochea.ap|-38.4830|-58.8330,Necochea.AP,ARG,BA,SRC-TMYx,-38.483,-58.833,32.0,1,arg,necochea.ap,-38.483,-58.833
arg|neuquen-peron.ap|-38.9490|-68.1560,Neuquen-Peron.AP,ARG,NQ,Custom-877150,-38.949,-68.156,272.8,1,arg,neuquen-peron.ap,-38.949,-68.156
arg|neuquen-peron.ap|-38.9520|-68.1370,Neuquen-Peron.AP,ARG,NQ,SRC-TMYx,-38.952,-68.137,272.8,4,arg,neuquen-peron.ap,-38.952,-68.137
arg|nueve.de.julio|-35.4500|-60.8830,Nueve.De.Julio,ARG,BA,SRC-TMYx,-35.45,-60.883,76.0,1,arg,nueve.de.julio,-35.45,-60.883
arg|obera|-27.4830|-55.1330,Obera,ARG,MN,SRC-TMYx,-27.483,-55.133,303.0,2,arg,obera,-27.483,-55.133
arg|olavarria.ap|-36.8830|-60.2170,Olavarria.AP,ARG,BA,SRC-TMYx,-36.883,-60.217,165.0,4,arg,olavarria.ap,-36.883,-60.217
arg|oran.ap|-23.1530|-64.3290,Oran.AP,ARG,SA,"Custom-870160, SRC-TMYx",-23.153,-64.329,356.0,5,arg,oran.ap,-23.153,-64.329
arg|parana ap|-31.7800|-60.4800,Parana AP,ARG,Entre Rios,ArgTMY,-31.78,-60.48,78.0,1,arg,parana ap,-31.78,-60.48
arg|parana-urquiza.ap|-31.7950|-60.4800,Parana-Urquiza.AP,ARG,ER,Custom-873740,-31.795,-60.48,74.1,1,arg,parana-urquiza.ap,-31.795,-60.48
arg|parana-urquiza.ap|-31.7903|-60.4842,Parana-Urquiza.AP,ARG,ER,SRC-TMYx,-31.7903,-60.4842,74.1,4,arg,parana-urquiza.ap,-31.7903,-60.4842
arg|paso de los libres intl ap|-29.6800|-57.1500,Paso de los Libres Intl AP,ARG,Corrientes,ArgTMY,-29.68,-57.15,70.0,1,arg,paso de los libres intl ap,-29.68,-57.15
arg|paso.de.indios|-43.8170|-68.8830,Paso.de.Indios,ARG,CH,SRC-TMYx,-43.817,-68.883,460.0,2,arg,paso.de.indios,-43.817,-68.883
arg|paso.de.los.libres.intl.ap|-29.6890|-57.1520,Paso.de.los.Libres.Intl.AP,ARG,CN,Custom-872890,-29.689,-57.152,70.1,1,arg,paso.de.los.libres.intl.ap,-29.689,-57.152
arg|paso.de.los.libres.intl.ap|-29.6894|-57.1486,Paso.de.los.Libres.Intl.AP,ARG,CN,SRC-TMYx,-29.6894,-57.1486,70.1,4,arg,paso.de.los.libres.intl.ap,-29.6894,-57.1486
arg|paz|-27.7500|-57.6330,Paz,ARG,CN,SRC-TMYx,-27.75,-57.633,74.0,1,arg,paz,-27.75,-57.633
arg|perito.moreno.ap|-46.5170|-71.0170,Perito.Moreno.AP,ARG,SC,"Custom-878520, SRC-TMYx",-46.517,-71.017,429.0,5,arg,perito.moreno.ap,-46.517,-71.017
arg|pico.ap|-35.6960|-63.7580,Pico.AP,ARG,LP,"Custom-875320, SRC-TMYx",-35.696,-63.758,139.9,5,arg,pico.ap,-35.696,-63.758
arg|piedra.del.aguila|-40.0330|-70.0500,Piedra.del.Aguila,ARG,NQ,SRC-TMYx,-40.033,-70.05,466.0,1,arg,piedra.del.aguila,-40.033,-70.05
arg|pigue.ap|-37.6000|-62.3830,Pigue.AP,ARG,BA,SRC-TMYx,-37.6,-62.383,304.0,1,arg,pigue.ap,-37.6,-62.383
arg|pilar.obs|-31.6670|-63.8830,Pilar.Obs,ARG,CB,"Custom-873490, SRC-TMYx",-31.667,-63.883,338.0,5,arg,pilar.obs,-31.667,-63.883
arg|posadas|-27.3700|-55.9700,Posadas,ARG,Misiones,ArgTMY,-27.37,-55.97,125.0,1,arg,posadas,-27.37,-55.97
arg|posadas-de.san.martin.intl.ap|-27.3860|-55.9710,Posadas-de.San.Martin.Intl.AP,ARG,MN,Custom-871780,-27.386,-55.971,131.1,1,arg,posadas-de.san.martin.intl.ap,-27.386,-55.971
arg|posadas-de.san.martin.intl.ap|-27.3911|-55.9669,Posadas-de.San.Martin.Intl.AP,ARG,MN,SRC-TMYx,-27.3911,-55.9669,131.1,4,arg,posadas-de.san.martin.intl.ap,-27.3911,-55.9669
arg|puerto iguazu intl ap|-25.7300|-54.4700,Puerto Iguazu Intl AP,ARG,Misiones,ArgTMY,-25.73,-54.47,270.0,1,arg,puerto iguazu intl ap,-25.73,-54.47
arg|puerto.deseado.ap|-47.7350|-65.9040,Puerto.Deseado.AP,ARG,SC,"Custom-878960, SRC-TMYx",-47.735,-65.904,81.1,5,arg,puerto.deseado.ap,-47.735,-65.904
arg|puerto.san.julian.ap|-49.3070|-67.8030,Puerto.San.Julian.AP,ARG,SC,"Custom-879090, SRC-TMYx",-49.307,-67.803,57.9,5,arg,puerto.san.julian.ap,-49.307,-67.803
arg|puerto.santa.cruz.ap|-50.0170|-68.5790,Puerto.Santa.Cruz.AP,ARG,SC,SRC-TMYx,-50.017,-68.579,110.9,1,arg,puerto.santa.cruz.ap,-50.017,-68.579
arg|punta.indio.nab|-35.3670|-57.2830,Punta.Indio.NAB,ARG,BA,SRC-TMYx,-35.367,-57.283,16.0,4,arg,punta.indio.nab,-35.367,-57.283
arg|reconquista ap|-29.1800|-59.7000,Reconquista AP,ARG,Santa Fe,ArgTMY,-29.18,-59.7,53.0,1,arg,reconquista ap,-29.18,-59.7
arg|reconquista-jurkic.ap|-29.1830|-59.7000,Reconquista-Jurkic.AP,ARG,SF,Custom-872700,-29.183,-59.7,48.0,1,arg,reconquista-jurkic.ap,-29.183,-59.7
arg|reconquista-jurkic.ap|-29.2050|-59.6933,Reconquista-Jurkic.AP,ARG,SF,SRC-TMYx,-29.205,-59.6933,48.0,4,arg,reconquista-jurkic.ap,-29.205,-59.6933
arg|resistencia intl ap|-27.4500|-59.0500,Resistencia Intl AP,ARG,Chaco,ArgTMY,-27.45,-59.05,52.0,1,arg,resistencia intl ap,-27.45,-59.05
arg|resistencia.intl.ap|-27.4500|-59.0560,Resistencia.Intl.AP,ARG,CC,Custom-871550,-27.45,-59.056,52.7,1,arg,resistencia.intl.ap,-27.45,-59.056
arg|resistencia.intl.ap|-27.4389|-59.0461,Resistencia.Intl.AP,ARG,CC,SRC-TMYx,-27.4389,-59.0461,52.7,4,arg,resistencia.intl.ap,-27.4389,-59.0461
arg|rio.colorado|-39.0170|-64.0830,Rio.Colorado,ARG,RN,SRC-TMYx,-39.017,-64.083,79.0,1,arg,rio.colorado,-39.017,-64.083
arg|rio.cuarto-las.higueras.ap|-33.0850|-64.2610,Rio.Cuarto-Las.Higueras.AP,ARG,CB,Custom-874530,-33.085,-64.261,420.9,1,arg,rio.cuarto-las.higueras.ap,-33.085,-64.261
arg|rio.cuarto-las.higueras.ap|-33.0956|-64.2769,Rio.Cuarto-Las.Higueras.AP,ARG,CB,SRC-TMYx,-33.0956,-64.2769,420.9,4,arg,rio.cuarto-las.higueras.ap,-33.0956,-64.2769
arg|rio.gallegos-fernandez.intl.ap|-51.6090|-69.3130,Rio.Gallegos-Fernandez.Intl.AP,ARG,SC,Custom-879250,-51.609,-69.313,18.6,1,arg,rio.gallegos-fernandez.intl.ap,-51.609,-69.313
arg|rio.gallegos-fernandez.intl.ap|-51.6117|-69.3081,Rio.Gallegos-Fernandez.Intl.AP,ARG,SC,SRC-TMYx,-51.6117,-69.3081,18.6,4,arg,rio.gallegos-fernandez.intl.ap,-51.6117,-69.3081
arg|rio.grande-quijada.intl.ap|-53.7780|-67.7490,Rio.Grande-Quijada.Intl.AP,ARG,TF,Custom-879340,-53.778,-67.749,19.8,1,arg,rio.grande-quijada.intl.ap,-53.778,-67.749
arg|rio.grande-quijada.intl.ap|-53.7803|-67.7586,Rio.Grande-Quijada.Intl.AP,ARG,TF,SRC-TMYx,-53.7803,-67.7586,19.8,4,arg,rio.grande-quijada.intl.ap,-53.7803,-67.7586
arg|rivadavia|-24.1670|-62.9000,Rivadavia,ARG,SA,SRC-TMYx,-24.167,-62.9,205.0,3,arg,rivadavia,-24.167,-62.9
arg|rivadavia-mosconi.intl.ap|-45.7850|-67.4660,Rivadavia-Mosconi.Intl.AP,ARG,CH,Custom-878600,-45.785,-67.466,57.9,1,arg,rivadavia-mosconi.intl.ap,-45.785,-67.466
arg|rivadavia-mosconi.intl.ap|-45.7922|-67.4619,Rivadavia-Mosconi.Intl.AP,ARG,CH,SRC-TMYx,-45.7922,-67.4619,57.9,4,arg,rivadavia-mosconi.intl.ap,-45.7922,-67.4619
arg|rosario intl ap|-32.9200|-60.7800,Rosario Intl AP,ARG,Santa Fe,ArgTMY,-32.92,-60.78,25.0,1,arg,rosario intl ap,-32.92,-60.78
arg|rosario.intl.ap|-32.9040|-60.7850,Rosario.Intl.AP,ARG,SF,Custom-874800,-32.904,-60.785,25.9,1,arg,rosario.intl.ap,-32.904,-60.785
arg|rosario.intl.ap|-32.9081|-60.7822,Rosario.Intl.AP,ARG,SF,SRC-TMYx,-32.9081,-60.7822,25.9,4,arg,rosario.intl.ap,-32.9081,-60.7822
arg|saenz peña ap|-26.8200|-60.4500,Saenz Peña AP,ARG,Chaco,ArgTMY,-26.82,-60.45,92.0,1,arg,saenz peña ap,-26.82,-60.45
arg|saenz.pena.ap|-26.7330|-60.4830,Saenz.Pena.AP,ARG,CC,Custom-871480,-26.733,-60.483,91.0,1,arg,saenz.pena.ap,-26.733,-60.483
arg|saenz.pena.ap|-26.7464|-60.4867,Saenz.Pena.AP,ARG,CC,SRC-TMYx,-26.7464,-60.4867,91.0,4,arg,saenz.pena.ap,-26.7464,-60.4867
arg|salta-de.guemes.intl.ap|-24.8560|-65.4860,Salta-de.Guemes.Intl.AP,ARG,SA,Custom-870470,-24.856,-65.486,1246.0,1,arg,salta-de.guemes.intl.ap,-24.856,-65.486
arg|salta-de.guemes.intl.ap|-24.8444|-65.4758,Salta-de.Guemes.Intl.AP,ARG,SA,SRC-TMYx,-24.8444,-65.4758,1246.0,4,arg,salta-de.guemes.intl.ap,-24.8444,-65.4758
arg|san.antonio.oeste-st.exupery.ap|-40.7830|-65.1000,San.Antonio.Oeste-St.Exupery.AP,ARG,RN,Custom-877840,-40.783,-65.1,20.0,1,arg,san.antonio.oeste-st.exupery.ap,-40.783,-65.1
arg|san.antonio.oeste-st.exupery.ap|-40.7570|-65.0310,San.Antonio.Oeste-St.Exupery.AP,ARG,RN,SRC-TMYx,-40.757,-65.031,20.0,4,arg,san.antonio.oeste-st.exupery.ap,-40.757,-65.031
arg|san.carlos|-33.7670|-69.0330,San.Carlos,ARG,MZ,SRC-TMYx,-33.767,-69.033,940.0,4,arg,san.carlos,-33.767,-69.033
arg|san.fernando.intl.ap|-34.4530|-58.5900,San.Fernando.Intl.AP,ARG,BA,Custom-875530,-34.453,-58.59,3.0,1,arg,san.fernando.intl.ap,-34.453,-58.59
arg|san.fernando.intl.ap|-34.4550|-58.5844,San.Fernando.Intl.AP,ARG,BA,SRC-TMYx,-34.455,-58.5844,3.0,4,arg,san.fernando.intl.ap,-34.455,-58.5844
arg|san.juan-sarmiento.intl.ap|-31.5710|-68.4180,San.Juan-Sarmiento.Intl.AP,ARG,SJ,Custom-873110,-31.571,-68.418,597.1,1,arg,san.juan-sarmiento.intl.ap,-31.571,-68.418
arg|san.juan-sarmiento.intl.ap|-31.5747|-68.4225,San.Juan-Sarmiento.Intl.AP,ARG,SJ,SRC-TMYx,-31.5747,-68.4225,597.1,4,arg,san.juan-sarmiento.intl.ap,-31.5747,-68.4225
arg|san.luis-ojeda.ap|-33.2730|-66.3560,San.Luis-Ojeda.AP,ARG,SL,Custom-874360,-33.273,-66.356,709.9,1,arg,san.luis-ojeda.ap,-33.273,-66.356
arg|san.luis-ojeda.ap|-33.2744|-66.3514,San.Luis-Ojeda.AP,ARG,SL,SRC-TMYx,-33.2744,-66.3514,709.9,4,arg,san.luis-ojeda.ap,-33.2744,-66.3514
arg|san.martin|-33.0830|-68.4170,San.Martin,ARG,MZ,Custom-874160,-33.083,-68.417,653.0,1,arg,san.martin,-33.083,-68.417
arg|san.martin|-33.0733|-68.4650,San.Martin,ARG,MZ,SRC-TMYx,-33.0733,-68.465,653.0,4,arg,san.martin,-33.0733,-68.465
arg|san.miguel|-34.5500|-58.7330,San.Miguel,ARG,BA,SRC-TMYx,-34.55,-58.733,26.0,1,arg,san.miguel,-34.55,-58.733
arg|san.rafael.ap|-34.5880|-68.4030,San.Rafael.AP,ARG,MZ,Custom-875090,-34.588,-68.403,752.9,1,arg,san.rafael.ap,-34.588,-68.403
arg|san.rafael.ap|-34.5908|-68.4017,San.Rafael.AP,ARG,MZ,SRC-TMYx,-34.5908,-68.4017,752.9,4,arg,san.rafael.ap,-34.5908,-68.4017
arg|santa.rosa.ap|-36.5880|-64.2760,Santa.Rosa.AP,ARG,LP,Custom-876230,-36.588,-64.276,192.0,1,arg,santa.rosa.ap,-36.588,-64.276
arg|santa.rosa.ap|-36.5931|-64.2800,Santa.Rosa.AP,ARG,LP,SRC-TMYx,-36.5931,-64.28,192.0,4,arg,santa.rosa.ap,-36.5931,-64.28
arg|santa.teresita.ap|-36.5412|-56.7198,Santa.Teresita.AP,ARG,BA,SRC-TMYx,-36.54124,-56.71976,3.0,1,arg,santa.teresita.ap,-36.5412,-56.7198
arg|santiago.del.estero.ap|-27.7660|-64.3100,Santiago.del.Estero.AP,ARG,SE,Custom-871290,-27.766,-64.31,199.9,1,arg,santiago.del.estero.ap,-27.766,-64.31
arg|santiago.del.estero.ap|-27.7547|-64.2997,Santiago.del.Estero.AP,ARG,SE,SRC-TMYx,-27.7547,-64.2997,199.9,4,arg,santiago.del.estero.ap,-27.7547,-64.2997
arg|sauce viejo ap|-31.7000|-60.8200,Sauce Viejo AP,ARG,Santa Fe,ArgTMY,-31.7,-60.82,18.0,1,arg,sauce viejo ap,-31.7,-60.82
arg|sauce.viejo.ap|-31.7120|-60.8120,Sauce.Viejo.AP,ARG,SF,Custom-873710,-31.712,-60.812,17.1,1,arg,sauce.viejo.ap,-31.712,-60.812
arg|sauce.viejo.ap|-31.7078|-60.8053,Sauce.Viejo.AP,ARG,SF,SRC-TMYx,-31.7078,-60.8053,17.1,4,arg,sauce.viejo.ap,-31.7078,-60.8053
arg|suarez.ap|-37.4330|-61.8830,Suarez.AP,ARG,BA,SRC-TMYx,-37.433,-61.883,233.0,1,arg,suarez.ap,-37.433,-61.883
arg|tandil.ap|-37.2370|-59.2280,Tandil.AP,ARG,BA,Custom-876450,-37.237,-59.228,175.0,1,arg,tandil.ap,-37.237,-59.228
arg|tandil.ap|-37.2411|-59.2333,Tandil.AP,ARG,BA,SRC-TMYx,-37.2411,-59.2333,175.0,4,arg,tandil.ap,-37.2411,-59.2333
arg|tartagal-mosconi.ap|-22.6200|-63.7940,Tartagal-Mosconi.AP,ARG,SA,Custom-870220,-22.62,-63.794,449.0,1,arg,tartagal-mosconi.ap,-22.62,-63.794
arg|tartagal-mosconi.ap|-22.6167|-63.7967,Tartagal-Mosconi.AP,ARG,SA,SRC-TMYx,-22.6167,-63.7967,449.0,4,arg,tartagal-mosconi.ap,-22.6167,-63.7967
arg|termas.de.rio.hondo.intl.ap|-27.4967|-64.9337,Termas.de.Rio.Hondo.Intl.AP,ARG,SE,SRC-TMYx,-27.49667,-64.93366,280.1,4,arg,termas.de.rio.hondo.intl.ap,-27.4967,-64.9337
arg|tinogasta.ap|-28.0380|-67.5800,Tinogasta.AP,ARG,CT,SRC-TMYx,-28.038,-67.58,1209.4,4,arg,tinogasta.ap,-28.038,-67.58
arg|trelew-zar.intl.ap|-43.2110|-65.2700,Trelew-Zar.Intl.AP,ARG,CH,Custom-878280,-43.211,-65.27,43.0,1,arg,trelew-zar.intl.ap,-43.211,-65.27
arg|trelew-zar.intl.ap|-43.2089|-65.2822,Trelew-Zar.Intl.AP,ARG,CH,SRC-TMYx,-43.2089,-65.2822,43.0,4,arg,trelew-zar.intl.ap,-43.2089,-65.2822
arg|tres.arroyos.ap|-38.3870|-60.3300,Tres.Arroyos.AP,ARG,BA,"Custom-876880, SRC-TMYx",-38.387,-60.33,121.9,5,arg,tres.arroyos.ap,-38.387,-60.33
arg|tucuman-matienzo.intl.ap|-26.8410|-65.1050,Tucuman-Matienzo.Intl.AP,ARG,TM,Custom-871210,-26.841,-65.105,455.7,1,arg,tucuman-matienzo.intl.ap,-26.841,-65.105
arg|tucuman-matienzo.intl.ap|-26.8372|-65.1083,Tucuman-Matienzo.Intl.AP,ARG,TM,SRC-TMYx,-26.8372,-65.1083,455.7,4,arg,tucuman-matienzo.intl.ap,-26.8372,-65.1083
arg|ushuaia-islas.malvinas.intl.ap|-54.8430|-68.2960,Ushuaia-Islas.Malvinas.Intl.AP,ARG,TF,Custom-879380,-54.843,-68.296,21.6,1,arg,ushuaia-islas.malvinas.intl.ap,-54.843,-68.296
arg|ushuaia-islas.malvinas.intl.ap|-54.8400|-68.3033,Ushuaia-Islas.Malvinas.Intl.AP,ARG,TF,SRC-TMYx,-54.84,-68.3033,21.6,4,arg,ushuaia-islas.malvinas.intl.ap,-54.84,-68.3033
arg|uspallata|-32.6000|-69.3330,Uspallata,ARG,MZ,SRC-TMYx,-32.6,-69.333,1844.0,3,arg,uspallata,-32.6,-69.333
arg|viedma-castello.ap|-40.8690|-63.0000,Viedma-Castello.AP,ARG,RN,Custom-877910,-40.869,-63.0,6.1,1,arg,viedma-castello.ap,-40.869,-63.0
arg|viedma-castello.ap|-40.8633|-63.0069,Viedma-Castello.AP,ARG,RN,SRC-TMYx,-40.8633,-63.0069,6.1,4,arg,viedma-castello.ap,-40.8633,-63.0069
arg|villa.dolores.ap|-31.9450|-65.1460,Villa.Dolores.AP,ARG,CB,Custom-873280,-31.945,-65.146,583.7,1,arg,villa.dolores.ap,-31.945,-65.146
arg|villa.dolores.ap|-31.9514|-65.1492,Villa.Dolores.AP,ARG,CB,SRC-TMYx,-31.9514,-65.1492,583.7,4,arg,villa.dolores.ap,-31.9514,-65.1492
arg|villa.gesell.ap|-37.2350|-57.0290,Villa.Gesell.AP,ARG,BA,SRC-TMYx,-37.235,-57.029,9.8,1,arg,villa.gesell.ap,-37.235,-57.029
arg|villa.mercedes-villa.reynolds.ap|-33.7300|-65.3870,Villa.Mercedes-Villa.Reynolds.AP,ARG,SL,Custom-874480,-33.73,-65.387,484.9,1,arg,villa.mercedes-villa.reynolds.ap,-33.73,-65.387
arg|villa.mercedes-villa.reynolds.ap|-33.7181|-65.3736,Villa.Mercedes-Villa.Reynolds.AP,ARG,SL,SRC-TMYx,-33.7181,-65.3736,484.9,4,arg,villa.mercedes-villa.reynolds.ap,-33.7181,-65.3736
arg|villa.de.maria|-29.9000|-63.6830,Villa.de.Maria,ARG,CB,"Custom-872440, SRC-TMYx",-29.9,-63.683,341.0,5,arg,villa.de.maria,-29.9,-63.683
arg|villaguay.ap|-31.8500|-59.0830,Villaguay.AP,ARG,ER,SRC-TMYx,-31.85,-59.083,43.0,1,arg,villaguay.ap,-31.85,-59.083
arg|zanni.ap.pehuajo.ap|-35.8450|-61.8580,Zanni.AP.Pehuajo.AP,ARG,BA,SRC-TMYx,-35.845,-61.858,85.0,4,arg,zanni.ap.pehuajo.ap,-35.845,-61.858
arm|amasia|40.9500|43.7830,Amasia,ARM,SH,"Custom-376820, SRC-TMYx",40.95,43.783,1866.0,5,arm,amasia,40.95,43.783
arm|aparan|40.5891|44.3573,Aparan,ARM,AG,SRC-TMYx,40.5891,44.3573,1892.0,4,arm,aparan,40.5891,44.3573
arm|aragatsavan|40.3170|43.6670,Aragatsavan,ARM,AG,SRC-TMYx,40.317,43.667,1255.0,1,arm,aragatsavan,40.317,43.667
arm|ararat|39.8321|44.7046,Ararat,ARM,AR,ERA5-TMYx,39.8321,44.7046,824.0,2,arm,ararat,39.8321,44.7046
arm|armavir|40.1330|44.0500,Armavir,ARM,AV,SRC-TMYx,40.133,44.05,865.0,4,arm,armavir,40.133,44.05
arm|artashat|39.9500|44.5500,Artashat,ARM,AR,SRC-TMYx,39.95,44.55,833.0,4,arm,artashat,39.95,44.55
arm|ashotsk|41.0294|43.8764,Ashotsk,ARM,SH,SRC-TMYx,41.0294,43.8764,2015.0,4,arm,ashotsk,41.0294,43.8764
arm|ashtarak|40.2874|44.3442,Ashtarak,ARM,AG,SRC-TMYx,40.2874,44.3442,1093.0,4,arm,ashtarak,40.2874,44.3442
arm|aygepar-berd.ap|40.9257|45.4593,Aygepar-Berd.AP,ARM,TV,SRC-TMYx,40.9257,45.4593,697.0,1,arm,aygepar-berd.ap,40.9257,45.4593
